instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,left,1,2.673,0,0.44363237,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,2,2,10,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,2.0743,0,0.972837423,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,2,3,11,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.4636,0,0.753284663,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,3,0,12,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.8376,0,0.977678902,#f3af84,"[""0"",""0.25""]",down_orange.png,down,3,1,13,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.273,0,0.602823998,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,3,2,14,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.2246,0,0.704936624,#f3af84,"[""0"",""0.25""]",up_orange.png,up,3,3,15,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.0838,0,0.565629872,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,4,0,16,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.8862,0,0.157559974,#f3af84,"[""0"",""0.25""]",up_orange.png,up,4,1,17,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.0433,0,0.545651546,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,4,2,18,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.4378,0,0.842280109,#f3af84,"[""0"",""0.25""]",up_orange.png,up,4,3,19,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,0,1.6374,1,0.844333927,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,5,0,20,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.3364,0,0.720230112,#f3af84,"[""0"",""0.25""]",up_orange.png,up,5,1,21,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.8451,0,0.304569421,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,5,2,22,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.2705,0,0.656067711,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,5,3,23,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.4411,0,0.661094595,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,6,0,24,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.2588,0,0.596023005,#f3af84,"[""0"",""0.25""]",down_orange.png,down,6,1,25,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.683,0,0.098778222,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,6,2,26,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.822,0,0.227886037,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,6,3,27,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.5861,0,0.037169808,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,7,0,28,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,0,0.8918,1,0.372472655,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,7,1,29,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.1246,0,0.438724054,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,7,2,30,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.4864,0,0.813336663,#f3af84,"[""0"",""0.25""]",up_orange.png,up,7,3,31,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.4249,0,0.841090334,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,8,0,32,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.6873,0,0.992135785,#f3af84,"[""0"",""0.25""]",up_orange.png,up,8,1,33,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.4263,0,0.786989842,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,8,2,34,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.0762,0,0.37807388,#f3af84,"[""0"",""0.25""]",down_orange.png,down,8,3,35,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.0871,0,0.481174453,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,9,0,36,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.0024,0,0.448310973,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,9,1,37,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.0887,0,0.497704875,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,9,2,38,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,0,1.0861,1,0.400525518,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,9,3,39,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.651,0,0.954038951,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,10,0,40,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.003,0,0.034944142,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,10,1,41,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.7501,0,0.207204189,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,10,2,42,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.8272,0,0.131919631,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,10,3,43,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.1721,0,0.242354431,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,11,0,44,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.283,0,0.567152867,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,11,1,45,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.7859,0,0.009190863,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,11,2,46,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.237,0,0.736303472,#f3af84,"[""0"",""0.25""]",up_orange.png,up,11,3,47,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.6103,0,0.930942791,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,12,0,48,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.5841,0,0.009028786,#f3af84,"[""0"",""0.25""]",up_orange.png,up,12,1,49,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.3777,0,0.831455377,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,12,2,50,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.638,0,0.073260336,#f3af84,"[""0"",""0.25""]",up_orange.png,up,12,3,51,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.6888,0,0.237973067,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,13,0,52,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.6245,0,0.893325435,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,13,1,53,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.2336,0,0.567290382,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,13,2,54,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.2701,0,0.784611278,#f3af84,"[""0"",""0.25""]",up_orange.png,up,13,3,55,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.5414,0,0.936870323,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,14,0,56,3,1,,,left,left_blue.png,down_orange.png,down,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.6047,0,0.901566616,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,14,1,57,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.8593,0,0.299440426,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,14,2,58,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.9562,0,0.49576188,#f3af84,"[""0"",""0.25""]",up_orange.png,up,14,3,59,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,space,7.5309,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.4536,0,0.75383641,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,0,0,0,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,0,1.0355,1,0.163536261,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,0,1,1,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.6846,0,0.209439467,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,0,2,2,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.8905,0,0.371547642,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,0,3,3,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.852,0,0.297138753,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,1,0,4,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.2865,0,0.650206596,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,1,1,5,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.7348,0,0.065674204,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,1,2,6,2,1,,,left,left_blue.png,down_orange.png,down,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.4708,0,0.84784736,#f3af84,"[""0"",""0.25""]",up_orange.png,up,1,3,7,1,1,,,right,right_blue.png,up_orange.png,up,right,up,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.7773,0,0.200123562,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,2,0,8,0,1,,,right,right_blue.png,up_orange.png,up,left,down,60fd6a2e013bff4b729c6dec,2021-09-08_11h21.26.509,arrow_simon_vert,2021.1.2,Win32,59.78715772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
