instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,1.860885587,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.5276,52,FALSE,FALSE,12,3,51,2,1,,,,,,,
,,,,,,0,1.970333622,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,right,1,1.5005,53,FALSE,FALSE,13,0,52,1,1,,,,,,,
,,,,,,0,1.970998283,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.4937,54,FALSE,FALSE,13,1,53,2,1,,,,,,,
,,,,,,0,2.261947248,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.7029,55,TRUE,FALSE,13,2,54,2,1,,,,,,,
,,,,,,0,2.213697855,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.7618,56,TRUE,FALSE,13,3,55,0,1,,,,,,,
,,,,,,0,1.813083068,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,right,1,1.6597,57,TRUE,FALSE,14,0,56,1,1,,,,,,,
,,,,,,0,1.817417673,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.6224,58,TRUE,FALSE,14,1,57,3,1,,,,,,,
,,,,,,0,1.941383412,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,right,1,1.9964,59,TRUE,FALSE,14,2,58,1,1,,,,,,,
,,,,,,0,1.799693182,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.4292,60,FALSE,FALSE,14,3,59,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.3481,1,0,1,0,1
,,,,,,0,2.42816466,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.8255,1,TRUE,FALSE,0,0,0,2,1,,,,,,,
,,,,,,0,2.1942588,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.5432,2,FALSE,FALSE,0,1,1,2,1,,,,,,,
,,,,,,0,1.839511599,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,right,1,1.4885,3,FALSE,FALSE,0,2,2,1,1,,,,,,,
,,,,,,0,1.691525676,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.3837,4,FALSE,TRUE,0,3,3,2,1,,,,,,,
,,,,,,0,2.460398957,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.7946,5,TRUE,FALSE,1,0,4,2,1,,,,,,,
,,,,,,0,2.300806577,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,0,1.6098,6,TRUE,FALSE,1,1,5,0,1,,,,,,,
,,,,,,0,2.182929124,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,right,1,1.5991,7,FALSE,FALSE,1,2,6,1,1,,,,,,,
,,,,,,0,2.435979348,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.7033,8,TRUE,FALSE,1,3,7,1,1,,,,,,,
,,,,,,0,1.8486428,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.538,9,FALSE,FALSE,2,0,8,3,1,,,,,,,
,,,,,,0,1.749498464,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.5507,10,FALSE,FALSE,2,1,9,2,1,,,,,,,
,,,,,,0,2.323553601,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.6597,11,TRUE,FALSE,2,2,10,3,1,,,,,,,
,,,,,,0,2.116941133,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.7362,12,TRUE,FALSE,2,3,11,0,1,,,,,,,
,,,,,,0,1.878717579,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,right,1,1.4196,13,FALSE,FALSE,3,0,12,0,1,,,,,,,
,,,,,,0,2.396023732,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.8173,14,TRUE,FALSE,3,1,13,1,1,,,,,,,
,,,,,,1,2.144943504,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,0,1.5729,15,FALSE,FALSE,3,2,14,0,1,,,,,,,
,,,,,,1,2.094688112,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.8066,16,TRUE,FALSE,3,3,15,1,1,,,,,,,
,,,,,,1,1.529131958,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.3552,17,FALSE,TRUE,4,0,16,2,1,,,,,,,
,,,,,,1,1.573123899,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.6197,18,TRUE,FALSE,4,1,17,0,1,,,,,,,
,,,,,,0,2.089302161,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,right,1,1.5505,19,FALSE,FALSE,4,2,18,1,1,,,,,,,
