instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,right,1,1.3166,0,0.855400508,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,2,2,10,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.7814,0,0.203146749,#f3af84,"[""0"",""0.25""]",down_orange.png,down,2,3,11,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.367,0,0.87052655,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,3,0,12,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.2514,0,0.831067283,#f3af84,"[""0"",""0.25""]",up_orange.png,up,3,1,13,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.1982,0,0.815491676,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,3,2,14,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.1329,0,0.69846936,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,3,3,15,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.8984,0,0.37463295,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,4,0,16,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.7807,0,0.210363133,#f3af84,"[""0"",""0.25""]",down_orange.png,down,4,1,17,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.9731,0,0.46694005,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,4,2,18,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.3204,0,0.934243638,#f3af84,"[""0"",""0.25""]",up_orange.png,up,4,3,19,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.1997,0,0.788238163,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,5,0,20,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.6329,0,0.129113021,#f3af84,"[""0"",""0.25""]",down_orange.png,down,5,1,21,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.2177,0,0.768035898,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,5,2,22,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.751,0,0.265673647,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,5,3,23,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.0175,0,0.616851763,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,6,0,24,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,0,0.8169,1,0.414791073,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,6,1,25,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.7354,0,0.090841208,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,6,2,26,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.5002,0,0.978798011,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,6,3,27,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.1659,0,0.712132676,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,7,0,28,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.939,0,0.526402261,#f3af84,"[""0"",""0.25""]",down_orange.png,down,7,1,29,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.0503,0,0.577950897,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,7,2,30,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.6366,0,0.162061769,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,7,3,31,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.3688,0,0.990264662,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,8,0,32,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.1864,0,0.741672831,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,8,1,33,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.8351,0,0.415467607,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,8,2,34,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.6319,0,0.187752735,#f3af84,"[""0"",""0.25""]",up_orange.png,up,8,3,35,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.9504,0,0.532390507,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,9,0,36,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.2964,0,0.893007198,#f3af84,"[""0"",""0.25""]",up_orange.png,up,9,1,37,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.6506,0,0.18422628,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,9,2,38,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,0,1.0501,1,0.616070742,#f3af84,"[""0"",""0.25""]",down_orange.png,down,9,3,39,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.9692,0,0.49460264,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,10,0,40,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.268,0,0.779662882,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,10,1,41,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.6344,0,0.127187101,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,10,2,42,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.0655,0,0.634742728,#f3af84,"[""0"",""0.25""]",up_orange.png,up,10,3,43,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.0206,0,0.603816018,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,11,0,44,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.9043,0,0.469324218,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,11,1,45,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.9505,0,0.542576228,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,11,2,46,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.0335,0,0.588931723,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,11,3,47,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.3347,0,0.912101867,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,12,0,48,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.1669,0,0.826359369,#f3af84,"[""0"",""0.25""]",up_orange.png,up,12,1,49,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.8554,0,0.393961308,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,12,2,50,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.0569,0,0.540200345,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,12,3,51,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.4841,0,0.010503281,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,13,0,52,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.7669,0,0.285319195,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,13,1,53,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.8652,0,0.47991374,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,13,2,54,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.0506,0,0.556043996,#f3af84,"[""0"",""0.25""]",down_orange.png,down,13,3,55,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.0174,0,0.561930879,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,14,0,56,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.1153,0,0.790789688,#f3af84,"[""0"",""0.25""]",up_orange.png,up,14,1,57,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.0679,0,0.613876682,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,14,2,58,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.7168,0,0.314989727,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,14,3,59,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,space,9.0075,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.9132,0,0.456110053,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,0,0,0,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,0,0.5324,1,0.038196729,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,0,1,1,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.5814,0,0.076189926,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,0,2,2,0,1,,,right,right_blue.png,up_orange.png,up,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.415,0,0.873562729,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,0,3,3,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.5982,0,0.10066922,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,1,0,4,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,0.7991,0,0.244363786,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,1,1,5,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.3139,0,0.895625511,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,1,2,6,1,1,,,right,right_blue.png,up_orange.png,up,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.3333,0,0.821706239,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,1,3,7,2,1,,,left,left_blue.png,down_orange.png,down,left,down,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.1141,0,0.661418045,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,2,0,8,3,1,,,left,left_blue.png,down_orange.png,down,right,up,612dc934d7875a72579bac3c,2021-09-11_16h52.50.453,arrow_simon_vert,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
