instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
space,0,94.74333,right,1,1.724845,0,0.435077654,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,0,0,0,1,1,,,right,right_blue.png,up_orange.png,up,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,2.240515,0,0.994135765,#f3af84,"[""0"",""0.25""]",up_orange.png,up,0,1,1,1,1,,,right,right_blue.png,up_orange.png,up,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.166255,0,0.144625825,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,0,2,2,2,1,,,left,left_blue.png,down_orange.png,down,left,down,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.58406,0,0.090085588,#f3af84,"[""0"",""0.25""]",down_orange.png,down,0,3,3,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.29982,0,0.13054814,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,1,0,4,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.11693,0,0.07672462,#f3af84,"[""0"",""0.25""]",up_orange.png,up,1,1,5,1,1,,,right,right_blue.png,up_orange.png,up,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.28383,0,0.276603577,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,1,2,6,0,1,,,right,right_blue.png,up_orange.png,up,left,down,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.234325,0,0.646874723,#f3af84,"[""0"",""0.25""]",up_orange.png,up,1,3,7,1,1,,,right,right_blue.png,up_orange.png,up,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.866865,0,0.191150641,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,2,0,8,1,1,,,right,right_blue.png,up_orange.png,up,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.449685,0,0.500726853,#f3af84,"[""0"",""0.25""]",down_orange.png,down,2,1,9,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.56629,0,0.318285288,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,2,2,10,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.445665,0,0.409842507,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,2,3,11,0,1,,,right,right_blue.png,up_orange.png,up,left,down,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.216435,0,0.54124327,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,3,0,12,1,1,,,right,right_blue.png,up_orange.png,up,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.49296,0,0.504800166,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,3,1,13,0,1,,,right,right_blue.png,up_orange.png,up,left,down,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.233195,0,0.456405505,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,3,2,14,2,1,,,left,left_blue.png,down_orange.png,down,left,down,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.39935,0,0.64424512,#f3af84,"[""0"",""0.25""]",down_orange.png,down,3,3,15,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.482625,0,0.699087953,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,4,0,16,1,1,,,right,right_blue.png,up_orange.png,up,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.62326,0,0.569770272,#f3af84,"[""0"",""0.25""]",down_orange.png,down,4,1,17,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.52511,0,0.647534584,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,4,2,18,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.433065,0,0.604789212,#f3af84,"[""0"",""0.25""]",down_orange.png,down,4,3,19,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.58244,0,0.848362995,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,5,0,20,0,1,,,right,right_blue.png,up_orange.png,up,left,down,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.549955,0,0.834282363,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,5,1,21,2,1,,,left,left_blue.png,down_orange.png,down,left,down,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.43288,0,0.89241984,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,5,2,22,1,1,,,right,right_blue.png,up_orange.png,up,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.40294,0,0.367949747,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,5,3,23,0,1,,,right,right_blue.png,up_orange.png,up,left,down,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.648835,0,0.717807178,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,6,0,24,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.14422,0,0.25498167,#f3af84,"[""0"",""0.25""]",down_orange.png,down,6,1,25,3,1,,,left,left_blue.png,down_orange.png,down,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.89997,0,0.152287428,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,6,2,26,1,1,,,right,right_blue.png,up_orange.png,up,right,up,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.33624,0,0.479677265,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,6,3,27,2,1,,,left,left_blue.png,down_orange.png,down,left,down,6137bcb30ea0535ab1d702de,2021-09-07_23h07.51.646,arrow_simon_vert,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
