instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,2.044647027,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,right,1,1.5733,57,FALSE,FALSE,14,0,56,0,1,,,,,,,
,,,,,,0,1.674067635,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,up,1,1.4557,58,FALSE,FALSE,14,1,57,0,1,,,,,,,
,,,,,,0,1.954885236,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,left,1,1.5444,59,FALSE,FALSE,14,2,58,2,1,,,,,,,
,,,,,,0,1.680560677,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,down,1,1.339,60,FALSE,TRUE,14,3,59,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1602,7,0,7,0,1
,,,,,,0,2.326154761,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,right,1,1.8727,1,TRUE,FALSE,0,0,0,1,1,,,,,,,
,,,,,,0,1.784968904,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,down,1,1.5062,2,FALSE,FALSE,0,1,1,3,1,,,,,,,
,,,,,,0,1.668157021,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,right,1,1.2723,3,FALSE,TRUE,0,2,2,0,1,,,,,,,
,,,,,,0,2.361012824,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,up,1,2.0388,4,TRUE,FALSE,0,3,3,1,1,,,,,,,
,,,,,,0,2.084063055,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,right,1,1.6721,5,TRUE,FALSE,1,0,4,0,1,,,,,,,
