instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
space,0,61.704,left,1,1.0102,0,0.474758045,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,0,0,0,2,1,,,left,left_blue.png,down_orange.png,down,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.0561,0,0.356440599,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,0,1,1,2,1,,,left,left_blue.png,down_orange.png,down,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,0.9085,0,0.423502624,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,0,2,2,2,1,,,left,left_blue.png,down_orange.png,down,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.3919,0,0.710513571,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,0,3,3,2,1,,,left,left_blue.png,down_orange.png,down,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,0,0.9576,1,0.223999719,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,1,0,4,3,1,,,left,left_blue.png,down_orange.png,down,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.2772,0,0.613880552,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,1,1,5,2,1,,,left,left_blue.png,down_orange.png,down,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.8088,0,0.076746411,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,1,2,6,1,1,,,right,right_blue.png,up_orange.png,up,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.8586,0,0.23585354,#f3af84,"[""0"",""0.25""]",up_orange.png,up,1,3,7,1,1,,,right,right_blue.png,up_orange.png,up,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,1.6913,0,0.920808315,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,2,0,8,0,1,,,right,right_blue.png,up_orange.png,up,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.5411,0,0.965822703,#f3af84,"[""0"",""0.25""]",up_orange.png,up,2,1,9,1,1,,,right,right_blue.png,up_orange.png,up,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.8739,0,0.356298876,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,2,2,10,1,1,,,right,right_blue.png,up_orange.png,up,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.7085,0,0.965733597,#f3af84,"[""0"",""0.25""]",down_orange.png,down,2,3,11,3,1,,,left,left_blue.png,down_orange.png,down,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.7239,0,0.088564277,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,3,0,12,1,1,,,right,right_blue.png,up_orange.png,up,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.1906,0,0.618223986,#f3af84,"[""0"",""0.25""]",up_orange.png,up,3,1,13,1,1,,,right,right_blue.png,up_orange.png,up,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.2101,0,0.732336991,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,3,2,14,2,1,,,left,left_blue.png,down_orange.png,down,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.1914,0,0.518881351,#f3af84,"[""0"",""0.25""]",down_orange.png,down,3,3,15,3,1,,,left,left_blue.png,down_orange.png,down,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.2585,0,0.792004812,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,4,0,16,2,1,,,left,left_blue.png,down_orange.png,down,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.1583,0,0.554957849,#f3af84,"[""0"",""0.25""]",down_orange.png,down,4,1,17,3,1,,,left,left_blue.png,down_orange.png,down,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,0.8593,0,0.308983043,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,4,2,18,0,1,,,right,right_blue.png,up_orange.png,up,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.4935,0,0.90670216,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,4,3,19,0,1,,,right,right_blue.png,up_orange.png,up,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.3943,0,0.913507292,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,5,0,20,2,1,,,left,left_blue.png,down_orange.png,down,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,0.6584,0,0.039444977,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,5,1,21,0,1,,,right,right_blue.png,up_orange.png,up,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.2581,0,0.809560765,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,5,2,22,2,1,,,left,left_blue.png,down_orange.png,down,left,down,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.0602,0,0.431670159,#f3af84,"[""0"",""0.25""]",down_orange.png,down,5,3,23,3,1,,,left,left_blue.png,down_orange.png,down,right,up,5e16c978783225c8108ef055,2021-09-11_14h42.45.782,arrow_simon_vert,2021.1.2,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
