instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
space,0,51.4979,left,1,7.6651,0,0.111036988,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,0,0,0,2,1,,,left,left_blue.png,down_orange.png,down,left,down,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,3.7164,0,0.026905336,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,0,1,1,2,1,,,left,left_blue.png,down_orange.png,down,left,down,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,3.2516,0,0.260214628,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,0,2,2,2,1,,,left,left_blue.png,down_orange.png,down,left,down,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,3.0982,0,0.108307155,#f3af84,"[""0"",""0.25""]",up_orange.png,up,0,3,3,1,1,,,right,right_blue.png,up_orange.png,up,right,up,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,5.8515,0,0.068209316,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,1,0,4,0,1,,,right,right_blue.png,up_orange.png,up,left,down,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,2.3203,0,0.40275688,#f3af84,"[""0"",""0.25""]",down_orange.png,down,1,1,5,3,1,,,left,left_blue.png,down_orange.png,down,right,up,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,3.4216,0,0.743137175,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,1,2,6,3,1,,,left,left_blue.png,down_orange.png,down,right,up,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,2.1192,0,0.020653077,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,1,3,7,0,1,,,right,right_blue.png,up_orange.png,up,left,down,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.8171,0,0.983661506,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,2,0,8,3,1,,,left,left_blue.png,down_orange.png,down,right,up,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,up,1,1.769,0,0.947741118,#f3af84,"[""0"",""0.25""]",up_orange.png,up,2,1,9,1,1,,,right,right_blue.png,up_orange.png,up,right,up,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,right,1,2.2367,0,0.926614087,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,2,2,10,1,1,,,right,right_blue.png,up_orange.png,up,right,up,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,down,1,1.3685,0,0.598544677,#f3af84,"[""0"",""0.25""]",down_orange.png,down,2,3,11,3,1,,,left,left_blue.png,down_orange.png,down,right,up,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1,1.0849,0,0.449328408,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,3,0,12,2,1,,,left,left_blue.png,down_orange.png,down,left,down,61247491151682b679e31db0,2021-09-11_15h42.25.819,arrow_simon_vert,2021.1.2,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
